PRINCÍPIO ATIVO,REGISTRO,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,RESTRIÇÃO HOSPITALAR
ACETATO DE DEXAMETASONA,1004702030031,DEXAMETONAL,1 MG/G CREM DERM CT BG AL X 10 G,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1068900870014,DEXAMETAX,1 MG/G CREM DERM CT BG AL X 10 G,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1677301900010,DEXADERMIL,1MG/G CREM DERM CT BG AL X 10 G,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1037004790019,ACETATO DE DEXAMETASONA,1 MG/G CREM DERM CT BG AL X 10 G,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1037004790035,ACETATO DE DEXAMETASONA,1 MG/G CREM DERM CX 50 BG AL X 10 G (EMB HOSP),D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Sim
ACETATO DE DEXAMETASONA,1050400380015,METADEX,1 MG/G CREM CT BG AL X 10 G,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1058305440011,ACETATO DE DEXAMETASONA,1 MG/G CREM DERM CT BG AL X 10 G  ,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1049713340019,ACETATO DE DEXAMETASONA,1 MG/ G CREM DERM CT BG AL X 10 G ,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1071402490015,ACETATO DE DEXAMETASONA,1 MG/G CREM DERM CT BG AL X 10 G,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1256801260012,ACETATO DE DEXAMETASONA,1 MG/G CREM DERM CT BG AL X 10 G ,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1256801260020,ACETATO DE DEXAMETASONA,1 MG/G CREM DERM CX 100 BG AL X 10 G (EMB HOSP),D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Sim
ACETATO DE DEXAMETASONA,1181900370015,CORTITOP,"1,0 MG/G CREM DERM CT BG AL X 10 G  ",D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1181900370041,CORTITOP,"1,0 MG/G CREM DERM CX 50 BG AL X 10 G   (EMB HOSP)",D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Sim
ACETATO DE DEXAMETASONA,1181901730015,ACETATO DE DEXAMETASONA,"1,0 MG/G CREM DERM CT BG AL X 10 G",D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1181901730023,ACETATO DE DEXAMETASONA,"1,0 MG/G CREM DERM CX 320 BG AL X 10 G",D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE DEXAMETASONA,1181901730041,ACETATO DE DEXAMETASONA,"1,0 MG/G CREM DERM CX 50 BG AL X 10 G (EMB HOSP)",D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Sim
ACETATO DE DEXAMETASONA,1181901730031,ACETATO DE DEXAMETASONA,"1,0 MG/G CREM DERM CX 100 BG AL X 10 G (EMB HOSP)   ",D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Sim
ACETATO DE DEXAMETASONA,1057303170017,DECADRONAL,8MG/ML SUS INJ CT FA INC X 2 ML,H02A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS,Não
ACETATO DE DEXTROALFATOCOFEROL,1057700560021,VIETA,CX 30 CAPS,A11X3 - VITAMINA E PURA,Não
ACETATO DE DEXTROALFATOCOFEROL,1044000390027,VITAMINA E DELTA,400 MG CAP GEL MOLE CT BL AL PLAS INC X 20,A11X3 - VITAMINA E PURA,Não
ACETATO DE DEXTROALFATOCOFEROL,1004309230045,EMAMA,400 MG CAP GEL MOLE CT BL AL PLAS INC X 30,A11X3 - VITAMINA E PURA,Não
ACETATO DE DEXTROALFATOCOFEROL,1004309230037,EMAMA,400 MG CAP GEL MOLE CT BL AL PLAS INC X 10 ,A11X3 - VITAMINA E PURA,Não
ACETATO DE DEXTROALFATOCOFEROL,1186100850021,ZIRVIT E,400 UI CX C/ 30 CAPS,A11X3 - VITAMINA E PURA,Sim
ACETATO DE FLUDROCORTISONA,1018000220025,FLORINEFE,"0,1 MG COM CT FR VD AMB X 100",H02A2 - CORTICOSTERÓIDES ORAIS PUROS,Não
ACETATO DE FLUORMETOLONA,1006810960014,FLORATE,"1,0 MG/ML SUS OFT CT 1 FR PLAS GOT X 5 ML",S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Não
ACETATO DE FLUORMETOLONA,1172500280028,FLUTINOL,1 MG/ML SUS OFT CT FR PLAS TRANS GOT X 5 ML   ,S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Não
ACETATO DE GANIRRELIX,1017100970011,ORGALUTRAN,"0,5 MG/ML SOL INJ CT SER VD PREENCHIDA X 0,5 ML",H01C3 - HORMÔNIOS DE LIBERAÇÃO ANTIGONADOTROFINA,Não
ACETATO DE GLATIRÂMER,1557300010010,COPAXONE,20 MG/ML SOL INJ CT 28 SERINGA PRE-ENCHIDA X 1 ML,L03A9 - OUTROS AGENTES IMUNOESTIMULANTES EXCETO INTERFERONAS,Não
ACETATO DE GOSSERRELINA,1161800430021,ZOLADEX LA,"10,8 MG DEPOT + SER CT ENV AL POLIET X 1",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE GOSSERRELINA,1161800430011,ZOLADEX,"3,6 MG DEPOT + SER CT ENV AL POLIET X 1",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE HIDROCORTISONA,1019102390033,THERASONA,"11,2 MG/G CREM DERM CT BG AL X 25 G",D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE HIDROCORTISONA,1037005270086,ACETATO DE HIDROCORTISONA,10 MG/G CREM DERM CX 50 BG AL X 30 G (EMB HOSP),D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Sim
ACETATO DE HIDROCORTISONA,1037005270019,ACETATO DE HIDROCORTISONA,10 MG/G CREM DERM CT BG AL X 15 G ,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE HIDROCORTISONA,1037005270078,ACETATO DE HIDROCORTISONA,10 MG/G CREM DERM CT BG AL X 30 G ,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE HIDROCORTISONA,1705600810012,BERLISON,10 MG/G CREM DERM CT BG AL X 15 G ,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE HIDROCORTISONA,1705600810020,BERLISON,10 MG/G CREM DERM CT BG AL X 30 G,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE HIDROCORTISONA,1049713330013,ACETATO DE HIDROCORTISONA,10 MG/ G CREM DERM CT BG AL X 20 G,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE HIDROCORTISONA,1705600810047,BERLISON,10 MG/G POM DERM CT BG AL X 15 G,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE HIDROCORTISONA,1705600810055,BERLISON,10 MG/G POM DERM CT BG AL X 30 G,D07A0 - CORTICOESTERÓIDES TÓPICOS PUROS,Não
ACETATO DE ICATIBANTO,1697900030018,FIRAZYR,10 MG/ML CT 01 SER X 3 ML + AGULHA,B06D0 - Produtos para angioedema hereditário,Não
ACETATO DE LANREOTIDA,1697700020035,SOMATULINE AUTOGEL,"120 MG SOL INJ LIB PROL CT SACHÊ SER PLAS PREENCHIDA X 0,5 ML ",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE LANREOTIDA,1697700020061,SOMATULINE AUTOGEL,"120 MG SOL INJ LIB PR CT SACHÊ SER PREENCH AG RETRÁTIL X 0,5 ML ",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE LANREOTIDA,1697700020019,SOMATULINE AUTOGEL,"60 MG SOL INJ LIB PROL CT SACHÊ SER PLAS PREENCHIDA X 0,3 ML ",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE LANREOTIDA,1697700020043,SOMATULINE AUTOGEL,"60 MG SOL INJ LIB PR CT SACHÊ SER PREENCH AG RETRÁTIL X 0,5 ML ",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE LANREOTIDA,1697700020027,SOMATULINE AUTOGEL,"90 MG SOL INJ LIB PROL CT SACHÊ SER PLAS PREENCHIDA X 0,3 ML ",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE LANREOTIDA,1697700020051,SOMATULINE AUTOGEL,"90 MG SOL INJ LIB PR CT SACHÊ SER PREENCH AG RETRÁTIL X 0,5 ML ",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE LEUPRORRELINA,1986000070076,LUPRON DEPOT,"11,25 MG PO LIOF INJ ESTOJO FA VD INC +  DIL + SER + 2 AGU",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1986000070041,LUPRON DEPOT,"3,75 MG PO LIOF INJ CX FA VD INC + DIL + SER + 2 AGU",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1064601660015,LORELIN DEPOT,3.75 MG PO LIOF INJ CT FA VD INC + AMP DIL X 2 ML,L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Sim
ACETATO DE LEUPRORRELINA,1064601660074,LORELIN DEPOT,3.75 MG PO LIOF INJ CT FA VD INC + AMP DIL X 2 ML  + 1 SER + 2 AGU + MAT P/ ASSEP,L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1004704100019,LECTRUM,"3,75 MG PO LIOF INJ CT FA VD INC AMP DIL X 1,5 ML + SER + 2 AGU",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1986000070092,LUPRON DEPOT,"7,5 MG PO LIOF INJ CX FA VD INC + DIL + SER + 2 AGU",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1004704100027,LECTRUM,"7,50 MG PO LIOF INJ CT FA VD INC AMP DIL X 1,5 ML + SER + 2 AGU",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1221400740045,ELIGARD,"22,5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS INC SER B + AGU + SER A DIL + ÊMBOLO + 2 DESSEC",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1221400740071,ELIGARD,"22,5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + DESSEC + BL AL PLAS TRANS DIL SER A + EMB + DESSEC",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1221400740096,ELIGARD,"22,5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + DESSEC + BL AL PLAS TRANS DIL SER A + EMB + DESSEC ",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1221400740053,ELIGARD,45 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + BL AL PLAS TRANS DIL SER A + EMB + 2 DESSEC,L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1221400740088,ELIGARD,"7,5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + DESSEC + BL AL PLAS TRANS DIL SER A + EMB + DESSEC ",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1221400740010,ELIGARD,"7,5 MG SUSP INJ CT SACHE C/ SER B + SACHE C/ SER A DIL + AGULHA + DESSEC ",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Sim
ACETATO DE LEUPRORRELINA,1221400740037,ELIGARD,"7,5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS INC SER B + AGU + SER A DIL + ÊMBOLO + 2 DESSEC",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1221400740061,ELIGARD,"7,5 MG PO LIOF SUS INJ SC LIB PROL CT BL AL PLAS TRANS SER B + AGU DISP SEGUR + DESSEC + BL AL PLAS TRANS DIL SER A + EMB + DESSEC",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1986000070106,LUPRON DEPOT,"5,0 MG/ML SOL INJ PT PLAS OPC FA VD INC X 2,8 ML + 14 SER + 15 SACHETS ALCOOL",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE LEUPRORRELINA,1055301830021,LUPRON,"5,0 MG/ML SOL INJ PT PLAS OPC  FA VD INC X 2,8 ML + 14 SER",L02A3 - ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,Não
ACETATO DE MEDROXIPROGESTERONA,1049711890089,DEMEDROX,150 MG/ML SUS INJ CT 25 AMP VD INC X 1 ML,G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Não
ACETATO DE MEDROXIPROGESTERONA,1049711890038,DEMEDROX,150 MG/ML SUS INJ CT 25 FA VD INC X 1 ML (EMB HOSP),G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Sim
ACETATO DE MEDROXIPROGESTERONA,1049711890046,DEMEDROX,150 MG/ML SUS INJ CT FA VD INC X 1 ML + SER + AGULHA,G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Não
ACETATO DE MEDROXIPROGESTERONA,1049711890011,DEMEDROX,50 MG/ML SUS INJ CT FA VD INC X 1 ML,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE MEDROXIPROGESTERONA,1049711890062,DEMEDROX,50 MG/ML SUS INJ CT AMP VD INC X 1 ML,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE MEDROXIPROGESTERONA,1021601680012,FARLUTAL,"10,0 MG COM CT  BL AL PLAS INC X 10","G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE MEDROXIPROGESTERONA,1021601680020,FARLUTAL,"10,0 MG COM CT  BL AL PLAS INC X 14","G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE MEDROXIPROGESTERONA,1021601960031,PROVERA,10 MG COM CT BL AL PLAS INC X 14,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE MEDROXIPROGESTERONA,1057700050012,ACEMEDROX,10 MG COM CT BL AL PLAST INC X 5,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE MEDROXIPROGESTERONA,1023500360019,ACETOFLUX,10 MG COM CT BL AL PLAS INC X 5,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE MEDROXIPROGESTERONA,1021601680063,FARLUTAL,"5,0 MG COM CT  BL AL PLAS INC X 14","G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE MEDROXIPROGESTERONA,1003300720041,REPOGEN CICLO,"0,625 MG + 5MG COM VER + 0,625MG COM VER CT BL AL PLAS INC X 14 + 14",G03F0 - ASSOCIAÇÕES DE ESTRÓGENOS E PROGESTÓGENOS,Não
ACETATO DE MEDROXIPROGESTERONA,1003300720033,REPOGEN CONTI,"0,625 MG + 2,5 MG COM REV CT BL AL PLAS INC X 28",G03F0 - ASSOCIAÇÕES DE ESTRÓGENOS E PROGESTÓGENOS,Não
ACETATO DE MEDROXIPROGESTERONA,1003301000026,SELECTA,"0,45 MG + 1,5 MG COM REV CT BL AL PLAS INC X 28 CALEND",G03F0 - ASSOCIAÇÕES DE ESTRÓGENOS E PROGESTÓGENOS,Não
ACETATO DE MEDROXIPROGESTERONA,1058302200034,CONTRACEP,150 MG/ML SUS INJ CT AMP VD INC X 1 ML,G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Não
ACETATO DE MEDROXIPROGESTERONA,1021602130032,DEPO PROVERA,150 MG/ML SUS INJ CT FA VD INC X 1 ML,G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Não
ACETATO DE MEDROXIPROGESTERONA,1021602130040,DEPO PROVERA,150 MG/ML SUS INJ CT BL PLAS PLAS INC X SER VD INC PREENC X 1 ML + AG DESC,G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Não
ACETATO DE MEDROXIPROGESTERONA,1049711890076,DEMEDROX,150 MG/ML SUS INJ CT AMP VD INC X 1 ML,G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Não
ACETATO DE MEDROXIPROGESTERONA,1049711890021,DEMEDROX,150 MG/ML SUS INJ CT FA VD INC X 1 ML,G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Não
ACETATO DE MEDROXIPROGESTERONA,1049711890054,DEMEDROX,150 MG/ML SUS INJ CT SER PREENCHIDA X 1 ML,G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Não
ACETATO DE MEDROXIPROGESTERONA,1021602130016,DEPO PROVERA,50 MG/ML SUS INJ CT FA VD INC X 1 ML,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE MEDROXIPROGESTERONA,1039700710011,CYCLOFEMINA,"25 MG/0,5ML + 5 MG/0,5ML SUS INJ CT AMP VD INC",G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Não
ACETATO DE MEDROXIPROGESTERONA,1039700710028,CYCLOFEMINA,"25 MG + 5 MG SUS INJ CX 50 AMP VD INC X 0,5 ML",G03A9 - OUTROS HORMÔNIOS CONTRACEPTIVOS SISTÊMICOS,Não
ACETATO DE MEGESTROL,1018001420033,MEGESTAT,160 MG COM CT FR VD AMB X 30,L02A2 - HORMÔNIOS PROGESTOGÊNEOS CITOSTÁTICOS,Não
ACETATO DE MEGESTROL,1064601230010,FEMIGESTROL,160 MG COM CT BL AL PLAS INC X 30,L02A2 - HORMÔNIOS PROGESTOGÊNEOS CITOSTÁTICOS,Sim
ACETATO DE METILPREDNISOLONA,1021601260013,DEPO-MEDROL,40 MG/ML SUS INJ CT FA VD INC X 2 ML ,H02A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS,Não
ACETATO DE METILPREDNISOLONA,1049712120015,PREDI-MEDROL,40 MG / ML SUS INJ CT FA VD INC X 2 ML,H02A1 - CORTICOSTERÓIDES INJETÁVEIS PUROS,Não
ACETATO DE NAFARRELINA,1221400800013,SYNAREL,2 MG/ML SOL NAS CT FR VD + PLAS OPC X 8 ML + VALV,H01C1 - HORMÔNIOS LIBERADORES DE GONADOTROFINA,Não
ACETATO DE NOMEGESTROL,1557300200014,LUTENIL,5 MG COM CT CART BL AL PLAS INC X 10 ,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE NOMEGESTROL,1557300200022,LUTENIL,5 MG COM CT CART BL AL PLAS INC X 14,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE NOMEGESTROL,1557300200030,LUTENIL,5 MG COM CT CART BL AL PLAS INC X 30,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE NOMEGESTROL,1557300200049,LUTENIL,5 MG COM CT CART BL AL PLAS INC X 42,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE NOMEGESTROL,1008902820029,LUTENIL,5 MG COM CT CART BL AL PLAS INC X 14,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE NOMEGESTROL,1008902820010,LUTENIL,5 MG COM CT CART BL AL PLAS INC X 10,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE NORETISTERONA,1705600560016,CLIANE,2 MG + 1 MG COM REV CT BL AL PLAS INC X 28,G03F0 - ASSOCIAÇÕES DE ESTRÓGENOS E PROGESTÓGENOS,Não
ACETATO DE NORETISTERONA,1705600580025,PRIMOLUT-NOR,10 MG COM CT BL AL PLAS INC X 30,"G03D0 - PROGESTÓGENOS EXCLUINDO G3A, G3F",Não
ACETATO DE OCTREOTIDA,1006800090122,SANDOSTATIN,"10 MG PO P/ SUS INJ CT FA VD INC + 1 SER DIL X 2,0 ML + SIST APLIC",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1006800090130,SANDOSTATIN,"20 MG PO P/ SUS INJ CT FA VD INC + 1 SER DIL X 2,0 ML + SIST APLIC",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1006800090149,SANDOSTATIN,"30 MG PO P/ SUS INJ CT FA VD INC + 1 SER DIL X 2,0 ML + SIST APLIC",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1468200240031,ACETATO DE OCTREOTIDA,"0,05 MG/ML SOL INJ CT AMP VD INC X 1 ML",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1468200240013,ACETATO DE OCTREOTIDA,"0,05 MG/ML SOL INJ CT 5 AMP VD INC X 1 ML",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1468200240048,ACETATO DE OCTREOTIDA,"0,1 MG/ML SOL INJ CT AMP VD INC X 1 ML",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1468200240021,ACETATO DE OCTREOTIDA,"0,1 MG/ML SOL INJ CT 5 AMP VD INC X 1 ML",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1468200200011,OCTRIDE,"0,05 MG/ML SOL INJ CT AMP VD INC X 1 ML",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1468200200021,OCTRIDE,"0,05 MG/ML SOL INJ CT 5 AMP VD INC X 1 ML",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1468200200038,OCTRIDE,"0,10 MG/ML SOL INJ CT AMP VD INC X 1 ML",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1468200200046,OCTRIDE,"0,10 MG/ML SOL INJ CT 5 AMP VD INC X 1 ML",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1006800090092,SANDOSTATIN LAR,"10 MG PO P/ SUS INJ CT FA VD INC + 1 SER DIL X 2,5 ML + SIST APLIC ",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1006800090106,SANDOSTATIN LAR,"20 MG PO P/ SUS INJ CT FA VD INC + 1 SER DIL X 2,5 ML + SIST APLIC ",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE OCTREOTIDA,1006800090114,SANDOSTATIN LAR,"30 MG PO P/ SUS INJ CT FA VD INC + 1 SER DIL X 2,5 ML + SIST APLIC ",H01C2 - HORMÔNIOS ANTICRESCIMENTO,Não
ACETATO DE PREDNISOLONA,1014700060042,PRED MILD,"1,2 MG/ML SUS OC  FR PLAS OPC GOT X 10 ML",S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Não
ACETATO DE PREDNISOLONA,1014700060052,PRED MILD,"1,2 MG/ML SUS OFT FR PLAS OPC GOT X 5 ML",S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Não
ACETATO DE PREDNISOLONA,1049712870014,STER,"1,2 MG/ML SUS OFT CT FR PLAS OPC GOT X 10 ML",S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Não
ACETATO DE PREDNISOLONA,1542301900011,ACETATO DE PREDNISOLONA,10MG/ML SUSP OFT CT FR PLAS OPC GOT X 5ML ,S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Não
ACETATO DE PREDNISOLONA,1542301900021,ACETATO DE PREDNISOLONA,10MG/ML SUSP OFT CX 50 FR PLAS OPC GOT X 5ML (EMB HOSP),S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Sim
ACETATO DE PREDNISOLONA,1542301900038,ACETATO DE PREDNISOLONA,10MG/ML SUSP OFT CT FR PLAS OPC GOT X 10ML ,S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Não
ACETATO DE PREDNISOLONA,1542301900046,ACETATO DE PREDNISOLONA,10MG/ML SUSP OFT CX 50 FR PLAS OPC GOT X 10ML (EMB HOSP),S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Sim
ACETATO DE PREDNISOLONA,1542301890016,PREDOPTIC,10MG/ML SUSP OFT CT FR PLAS OPC GOT X 5ML,S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Não
ACETATO DE PREDNISOLONA,1542301890024,PREDOPTIC,10MG/ML SUSP OFT CX 50 FR PLAS OPC GOT X 5ML (EMB HOSP),S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Sim
ACETATO DE PREDNISOLONA,1542301890032,PREDOPTIC,10 MG/ML SUSP OFT CT FR PLAS OPC GOT X 10 ML,S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Não
ACETATO DE PREDNISOLONA,1542301890040,PREDOPTIC,10MG/ML SUSP OFT CX 50 FR PLAS OPC GOT X 10ML (EMB HOSP),S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Sim
ACETATO DE PREDNISOLONA,1014700060018,PRED-FORT,10 MG/ML SUS OC FR PLAS OPC GOT X 5 ML,S01B0 - CORTICOSTERÓIDES OFTALMOLÓGICOS,Não
