PRINCÍPIO ATIVO,REGISTRO,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA
ACETILCISTEÍNA,1058302860026,ACETILCISTEÍNA,20 MG/ML XPE CT FR VD AMB X 120 ML + CP MED ,TOSSE
ACETILCISTEÍNA,1055001460016,MUCOCETIL,20 MG/ML XPE CT FR VD AMB X 100 ML ,TOSSE
ACETILCISTEÍNA,1055001460032,MUCOCETIL,20 MG/ML XPE CT FR VD AMB X 150 ML ,TOSSE
ACETILCISTEÍNA,1023506300026,ACETILCISTEÍNA,20 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,TOSSE
ACETILCISTEÍNA,1049711490064,FLUCISTEIN,20MG/ML XPE CT FR VD AMB X 100 ML,TOSSE
ACETILCISTEÍNA,1049700060020,ACETILCISTEÍNA,20 MG/ML XPE CT FR VD AMB X 120 ML,TOSSE
ACETILCISTEÍNA,1008400750407,FLUIMUCIL,20 MG/ML XPE CT FR VD AMB X 120 ML + CP DOSAD SBR FRAMBOESA,TOSSE
ACETILCISTEÍNA,1256801000010,ACETILCISTEÍNA,20 MG/ML XPE 50 FR VD AMB X 80 ML + 50 CP MED (EMB HOSP),TOSSE
ACETILCISTEÍNA,1256801000029,ACETILCISTEÍNA,"20,0 MG/ML XPE CT FR VD AMB X 100ML + COPO MED",TOSSE
ACETILCISTEÍNA,1256801000037,ACETILCISTEÍNA,"20,0 MG/ML XPE CT FR VD AMB X 150ML + COPO MED",TOSSE
ACETILCISTEÍNA,1356902810073,NAC,40 MG/ML XPE CT FR VD AMB X 150 ML + CP MED,TOSSE
ACETILCISTEÍNA,1542301080030,ACETILCISTEÍNA,40 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,TOSSE
ACETILCISTEÍNA,1542301400043,CISTEIL,40 MG/ML XPE CX 60 FR VD AMB X 120 ML + 60 CP MED (EMB HOSP),TOSSE
ACETILCISTEÍNA,1542301400027,CISTEIL,40 MG/ML XPE CX 60 FR VD AMB X 100 ML + 60 CP MED (EMB HOSP) ,TOSSE
ACETILCISTEÍNA,1542301400035,CISTEIL,40 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,TOSSE
ACETILCISTEÍNA,1677302110064,ACETILCISTEÍNA,40 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,TOSSE
ACETILCISTEÍNA,1037005780076,PNEUMUCIL,40MG/ML XPE CT FR VD AMB X 120ML + COP MED,TOSSE
ACETILCISTEÍNA,1037005800131,ACETILCISTEÍNA,40 MG/ML XPE CT FR VD AMB X 120 ML + COP MED ,TOSSE
ACETILCISTEÍNA,1058302860069,ACETILCISTEÍNA,40 MG/ML XPE CT FR VD AMB X 120 ML + CP MED ,TOSSE
ACETILCISTEÍNA,1023505880096,FLUITEÍNA,40 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,TOSSE
ACETILCISTEÍNA,1023506300085,ACETILCISTEÍNA,40 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,TOSSE
ACETILCISTEÍNA,1008400750377,FLUIMUCIL,40 MG/ML XPE CT FR VD AMB X 120ML + CP DOSAD SBR MORANGO C/ ROMÃ,TOSSE
ACETILCISTEÍNA,1256801000053,ACETILCISTEÍNA,40 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,TOSSE
ADENOSINA,1134301820011,ADENOSINA,3 MG/ML SOL INJ CT 2 AMP VD AMB X 2 ML (EMB HOSP),ARRITMIA
ADENOSINA,1134301820038,ADENOSINA,3 MG/ML SOL INJ CX 100 AMP VD AMB X 2 ML (EMB HOSP),ARRITMIA
ADENOSINA,1134301820021,ADENOSINA,3 MG/ML SOL INJ CX 50 AMP VD AMB X 2 ML (EMB HOSP),ARRITMIA
ADENOSINA,1003300380024,ADENOCARD,3 MG/ML SOL INJ CT 2 AMP VD AMB X 2 ML,ARRITMIA
ADENOSINA,1003300380038,ADENOCARD,3 MG/ML SOL INJ CT 50 AMP VD AMB X 2 ML,ARRITMIA
ALFADARBEPOETINA,1024400040061,ARANESP,"100 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 0,3 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040088,ARANESP,"100 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 0,4 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040101,ARANESP,"100 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 0,5 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040053,ARANESP,"100 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 0,3 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040071,ARANESP,"100 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 0,4 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040096,ARANESP,"100 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 0,5 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040126,ARANESP,"200 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 0,3 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040142,ARANESP,"200 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 0,4 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040169,ARANESP,"200 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 0,5 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040118,ARANESP,"200 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 0,3 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040134,ARANESP,"200 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 0,4 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040150,ARANESP,"200 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 0,5 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040029,ARANESP,"25 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 0,4 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040010,ARANESP,"25 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 0,4 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040045,ARANESP,"40 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 0,5 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040037,ARANESP,"40 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 0,5 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040185,ARANESP,"500 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 0,3 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040207,ARANESP,"500 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 0,6 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040177,ARANESP,"500 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 0,3 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040193,ARANESP,"500 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 0,6 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040215,ARANESP,"500 MCG/ML SOL INJ CT SER PREENC. VD TRANS X 1,0 ML + AGU",ANEMIA
ALFADARBEPOETINA,1024400040223,ARANESP,"500 MCG/ML SOL INJ CT 4 SER PREENC. VD TRANS X 1,0 ML + AGU",ANEMIA
ALFADORNASE,1010005320014,PULMOZYME,"1 MG/ML SOL P/ INALACAO CX 6 AMP PLAS X 2,5 ML",TOSSE
ALPRAZOLAM,1058303510037,ALPRAZOLAM (B1),"0,25 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1781707980050,APRAZ,"0,25 MG COM CT BL AL PLAS INC X 20",CANSAÇO
ALPRAZOLAM,1781707980093,APRAZ,"0,25 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1781707980069,APRAZ,"0,5 MG COM CT BL AL PLAS TRANS X 20",CANSAÇO
ALPRAZOLAM,1781707980107,APRAZ,"0,5 MG COM CT BL AL PLAS TRANS X 30",CANSAÇO
ALPRAZOLAM,1562600210011,TRANQUINAL,"0,25 MG COM CT BL AL PVC X 20",CANSAÇO
ALPRAZOLAM,1562600210054,TRANQUINAL,"0,25 MG COM CT BL AL PLAS X 30",CANSAÇO
ALPRAZOLAM,1558403750023,ALPRAZOLAM,"0,25 MG COM CT BL AL PLAS TRANS X 30",CANSAÇO
ALPRAZOLAM,1565100230018,ZOLDAC,"0,25 MG COM CT STRIP AL/AL X 30 ",CANSAÇO
ALPRAZOLAM,1832600590105,ALPRAZOLAM,"0,25 MG COM CT BL AL PLAS OPC X 20 ",CANSAÇO
ALPRAZOLAM,1832600590113,ALPRAZOLAM,"0,25 MG COM CT BL AL PLAS OPC X 30",CANSAÇO
ALPRAZOLAM,1052500070022,ALTROX,"0,25 MG COM CT BL AL /AL X 20",CANSAÇO
ALPRAZOLAM,1058303510010,ALPRAZOLAM (B1),"0,25 MG COM CT BL AL PLAS INC X 20",CANSAÇO
ALPRAZOLAM,1021601310029,FRONTAL,"0,25 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1023506630018,ALPRAZOLAM,"0,25 MG COM CT BL AL PLAS INC X 20 ",CANSAÇO
ALPRAZOLAM,1023506630034,ALPRAZOLAM,"0,25 MG COM CT BL AL PLAS INC X 30 ",CANSAÇO
ALPRAZOLAM,1049712140016,CONSTANTE,"0,25 MG COM CT BL AL PLAS INC X 20 ",CANSAÇO
ALPRAZOLAM,1049712140040,CONSTANTE,"0,25 MG COM CT BL AL PLAS INC X 30 ",CANSAÇO
ALPRAZOLAM,1004300410016,ALPRAZOLAM,"0,25 MG COM CT BL AL PLAS OPC X 20",CANSAÇO
ALPRAZOLAM,1267500800013,ALPRAZOLAM,"0,25 MG COM CT BL AL PLAS INC X 20 ",CANSAÇO
ALPRAZOLAM,1356904470261,ALFRON,1 MG COM CT BL AL PVDC BCO LEIT X 30,CANSAÇO
ALPRAZOLAM,1562600210021,TRANQUINAL,"0,5 MG COM CT BL AL PVC X 20",CANSAÇO
ALPRAZOLAM,1562600210038,TRANQUINAL,"1,00 MG COM CT BL AL PVC X 20",CANSAÇO
ALPRAZOLAM,1562600210062,TRANQUINAL,"0,5 MG COM CT BL AL PLAS X 30",CANSAÇO
ALPRAZOLAM,1562600210070,TRANQUINAL,1 MG COM CT BL AL PLAS X 30,CANSAÇO
ALPRAZOLAM,1677302730100,ALPRAZOLAM,"1,0 MG COM CT BL AL PLAS INC X 20",CANSAÇO
ALPRAZOLAM,1677302730070,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1677302730119,ALPRAZOLAM,"1,0 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1558403750104,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS TRANS X 30",CANSAÇO
ALPRAZOLAM,1558403750139,ALPRAZOLAM,"1,0 MG COM CT BL AL PLAS TRANS X 30",CANSAÇO
ALPRAZOLAM,1565100240031,ALPRAZOLAM,1 MG COM CT STRIP AL/AL X 30,CANSAÇO
ALPRAZOLAM,1565100240021,ALPRAZOLAM,"0,5 MG COM CT STRIP AL/AL X 30",CANSAÇO
ALPRAZOLAM,1565100230026,ZOLDAC,"0,5 MG COM CT STRIP AL/AL X 30",CANSAÇO
ALPRAZOLAM,1565100230034,ZOLDAC,1 MG COM CT STRIP AL/AL X 30,CANSAÇO
ALPRAZOLAM,1832600590083,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS OPC X 20",CANSAÇO
ALPRAZOLAM,1832600590091,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS OPC X 30",CANSAÇO
ALPRAZOLAM,1832600590121,ALPRAZOLAM,1 MG COM CT BL AL PLAS OPC X 20 ,CANSAÇO
ALPRAZOLAM,1832600590131,ALPRAZOLAM,1 MG COM CT BL AL PLAS OPC X 30,CANSAÇO
ALPRAZOLAM,1037005450092,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1037005450025,ALPRAZOLAM,"1,0 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1037005440021,TEUFRON,"0,5 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1037005440089,TEUFRON,"1,0 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1052500070030,ALTROX,"0,5 MG COM CT BL AL /AL X 20",CANSAÇO
ALPRAZOLAM,1052500070065,ALTROX,1 MG COM CT BL AL /AL X 20,CANSAÇO
ALPRAZOLAM,1058303510071,ALPRAZOLAM (B1),"0,5 MG COM CT BL AL PLAS INC X 20",CANSAÇO
ALPRAZOLAM,1058303510134,ALPRAZOLAM (B1),1 MG COM CT BL AL PLAS INC X 20,CANSAÇO
ALPRAZOLAM,1058303510150,ALPRAZOLAM (B1),1 MG COM CT BL AL PLAS INC X 30,CANSAÇO
ALPRAZOLAM,1058303510101,ALPRAZOLAM (B1),"0,5 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1021601310053,FRONTAL,"0,5 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1021601310088,FRONTAL,1 MG COM CT BL AL PLAS INC X 30  ,CANSAÇO
ALPRAZOLAM,1121304240103,ALPRAZOLAM,"1,0 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1121304240030,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1023506630077,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS INC X 20 ",CANSAÇO
ALPRAZOLAM,1023506630131,ALPRAZOLAM,1 MG COM CT BL AL PLAS INC X 20 ,CANSAÇO
ALPRAZOLAM,1023506630093,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1023506630158,ALPRAZOLAM,1 MG COM CT BL AL PLAS INC X 30,CANSAÇO
ALPRAZOLAM,1057304090106,ALPRAZOLAM,"1,0 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1057304090033,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1049712140083,CONSTANTE,"0,5 MG COM CT  BL AL PLAS INC X 30 ",CANSAÇO
ALPRAZOLAM,1049712140121,CONSTANTE,"1,0 MG COM CT  BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1781707980077,APRAZ,"1,0 MG COM CT BL AL PLAS TRANS X 20",CANSAÇO
ALPRAZOLAM,1781707980115,APRAZ,"1,0 MG COM CT BL AL PLAS TRANS X 30",CANSAÇO
ALPRAZOLAM,1004300410024,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS OPC X 20",CANSAÇO
ALPRAZOLAM,1004300410032,ALPRAZOLAM,"1,0 MG COM CT BL AL PLAS OPC X 20",CANSAÇO
ALPRAZOLAM,1004300410067,ALPRAZOLAM,"1,0 MG COM CT BL AL PLAS OPC X 30",CANSAÇO
ALPRAZOLAM,1267500800072,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS INC X 20 ",CANSAÇO
ALPRAZOLAM,1267500800137,ALPRAZOLAM,1 MG COM CT BL AL PLAS INC X 20 ,CANSAÇO
ALPRAZOLAM,1267500800080,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1267500800145,ALPRAZOLAM,1 MG COM CT BL AL PLAS INC X 30,CANSAÇO
ALPRAZOLAM,1562600210046,TRANQUINAL,"2,00 MG COM CT BL AL PVC X 20",CANSAÇO
ALPRAZOLAM,1562600210089,TRANQUINAL,2 MG COM CT BL AL PLAS X 30,CANSAÇO
ALPRAZOLAM,1677302730143,ALPRAZOLAM,"2,0 MG COM CT BL AL PLAS INC X 20",CANSAÇO
ALPRAZOLAM,1677302730151,ALPRAZOLAM,"2,0 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1558403750163,ALPRAZOLAM,"2,0 MG COM CT BL AL PLAS TRANS X 30",CANSAÇO
ALPRAZOLAM,1565100230042,ZOLDAC,2 MG COM CT STRIP AL/AL X 30,CANSAÇO
ALPRAZOLAM,1832600590148,ALPRAZOLAM,2 MG COM CT BL AL PLAS OPC X 30 ,CANSAÇO
ALPRAZOLAM,1037005450149,ALPRAZOLAM,"2,0 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1037005440143,TEUFRON,"2,0 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1058303510193,ALPRAZOLAM (B1),2 MG COM CT BL AL PLAS INC X 20,CANSAÇO
ALPRAZOLAM,1058303510223,ALPRAZOLAM (B1),2 MG COM CT BL AL PLAS INC X 30,CANSAÇO
ALPRAZOLAM,1021601310101,FRONTAL,2 MG COM CT FR VD AMB X 30 + 1 PORTA COMPRIMIDO,CANSAÇO
ALPRAZOLAM,1121304240170,ALPRAZOLAM,"2,0 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1023506630190,ALPRAZOLAM,2 MG COM CT BL AL PLAS INC X 20,CANSAÇO
ALPRAZOLAM,1023506630204,ALPRAZOLAM,2 MG COM CT BL AL PLAS INC X 30,CANSAÇO
ALPRAZOLAM,1057304090173,ALPRAZOLAM,"2,0 MG COM CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1781707980123,APRAZ,"2,0 MG COM CT BL AL PLAS TRANS X 30",CANSAÇO
ALPRAZOLAM,1781707980085,APRAZ,"2,0 MG COM CT BL AL PLAS TRANS X 20",CANSAÇO
ALPRAZOLAM,1267500800201,ALPRAZOLAM,2 MG COM CT BL AL PLAS INC X 30,CANSAÇO
ALPRAZOLAM,1677302730021,ALPRAZOLAM,"0,25 MG COM CT BL AL PLAS INC X 20",CANSAÇO
ALPRAZOLAM,1677302730062,ALPRAZOLAM,"0,5 MG COM CT BL AL PLAS INC X 20",CANSAÇO
ALPRAZOLAM,1021601310118,FRONTAL XR,"0,5 MG COM  LIB LENTA CT BL AL/AL X 30",CANSAÇO
ALPRAZOLAM,1021601310126,FRONTAL XR,1 MG COM  LIB LENTA CT BL AL/AL X 30,CANSAÇO
ALPRAZOLAM,1021601310134,FRONTAL XR,2 MG COM  LIB LENTA CT BL AL/AL X 30,CANSAÇO
ALPRAZOLAM,1562600190010,TRANQUINAL SLG,"0,5 MG COM SUB-LINGUAL CT BL AL PLAST INC X 15",CANSAÇO
ALPRAZOLAM,1562600190029,TRANQUINAL SLG,"0,5 MG COM SUB-LINGUAL CT BL AL PLAST INC X 30",CANSAÇO
ALPRAZOLAM,1021601310169,FRONTAL SL,"0,5 MG COM SUB-LING CT BL AL PLAS INC X 30",CANSAÇO
ALPRAZOLAM,1021601310150,FRONTAL SL,"0,5 MG COM SUB-LING CT BL AL PLAS INC X 15",CANSAÇO
AMBROXOL,1055302730160,MUCOLIN,"7,5MG/ML SOL OR CT FR VD AMB X 60ML",TOSSE
AMBROXOL,1003800480023,AMBROL,15MG/5ML XPE CT FR VD AMB X 100 + CP MED,TOSSE
AMBROXOL,1040800730032,MUCOCLEAN,3 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,TOSSE
AMBROXOL,1040800730040,MUCOCLEAN,3 MG/ ML XPE CX 50 FR VD AMB X 120 ML + CP MED (EMB HOSP),TOSSE
AMBROXOL,1097401510016,TEOMUC,25 MG/5 ML XPE PED CT FR VD AMB X 120 ML + CP MED,TOSSE
AMBROXOL,1003800480015,AMBROL,30MG/5ML XPE CT FR VD AMB X 100 +CP MED,TOSSE
AMBROXOL,1040800730016,MUCOCLEAN,6 MG/ML XPE CT FR VD AMB X 120 ML + CP MEDIDA,TOSSE
AMBROXOL,1040800730024,MUCOCLEAN,6 MG/ML XPE CX 50 FR VD AMB X 120 ML+ CP MED (EMB HOSP),TOSSE
AMBROXOL,1055302730101,MUCOLIN,6MG/ML ADU XPE CT FR PLAS AMB X 120ML + COPO MEDID,TOSSE
AMINOFILINA,1558403580012,ASMAPEN,100 MG COM CT BL AL PLAS INC X 20,FALTA DE AR
AMINOFILINA,1558403580047,ASMAPEN,100 MG COM CX 25 BL AL PLAS INC X 20 (EMB. HOSP.),FALTA DE AR
AMINOFILINA,1037004450021,AMINOFILINA,100 MG COM CT  BL AL PVC X 20,FALTA DE AR
AMINOFILINA,1134301650019,AMINOFILINA,100 MG COM CT BL AL PLAS INC X 20  ,FALTA DE AR
AMINOFILINA,1134301650035,AMINOFILINA,100 MG COM CT BL AL PLAS INC X 500 (EMB HOSP),FALTA DE AR
AMINOFILINA,1039201650011,AMINOFILINA,100 MG COM CT BL AL PLAS INC X 20,FALTA DE AR
AMINOFILINA,1039201650021,AMINOFILINA,100 MG COM CT BL AL PLAS INC X 500 (EMB HOSP),FALTA DE AR
AMINOFILINA,1103900010041,FURP-AMINOFILINA,100 MG COM CX 25 BL AL PLAS INC X 20 (EMB HOSP),FALTA DE AR
AMINOFILINA,1558403580063,ASMAPEN,200 MG COM CT 2 BL AL PLAS INC X 10,FALTA DE AR
AMINOFILINA,1037004450099,AMINOFILINA,200 MG COM CT BL AL PVC X 20 ,FALTA DE AR
AMINOFILINA,1037004450420,AMINOFILINA,200 MG COM CT BL AL PLAS PVDC 250/120 TRANS X 20,FALTA DE AR
AMINOFILINA,1037004450307,AMINOFILINA,200 MG COM CT BL AL PLAS PVDC 250/40 TRANS X 20,FALTA DE AR
AMINOFILINA,1046504530015,AMINOFILINA,200 MG COM CT BL AL PLAS INC X 20,FALTA DE AR
AMINOFILINA,1039201650038,AMINOFILINA,200 MG COM CT BL AL PLAS INC X 20,FALTA DE AR
AMINOFILINA,1031100370018,AMINOLEX,AMP 10ML,FALTA DE AR
AMINOFILINA,1558403580039,ASMAPEN,24 MG/ML SOL INJ CT 50 FA VD INC X 10 ML,FALTA DE AR
AMINOFILINA,1108500240024,AMINOFILINA,24 MG/ML SOL INJ CX 100 AMP VD INC X 10ML ,FALTA DE AR
AMINOFILINA,1140200510011,AMINOTRAT,24 MG/ ML SOL INJ IM IV CX 50 AMP VD AMB X 10 ML (EMB HOSP) ,FALTA DE AR
AMINOFILINA,1037002860011,AMINOFILINA,24 MG/ML SOL INJ CX 50 AMP VD INC X 10 ML (EMB HOSP),FALTA DE AR
AMINOFILINA,1038700590016,AMINOFILINA,24 MG/ML SOL INJ CX 100 AMP VD INC X 10 ML (EMB HOSP),FALTA DE AR
AMINOFILINA,1134301180012,AMINOFILINA,24 MG/ML SOL INJ CX 100 AMP VD INC X 10 ML (EMB HOSP) ,FALTA DE AR
AMINOFILINA,1163701170018,MINOTON,24 MG/ML SOL INJ CX 100 AMP VD TRANS X 10 ML,FALTA DE AR
AMINOFILINA,1071500670034,ASMAFIN,240MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML,FALTA DE AR
AMIODARONA,1040800680019,ANGYTON,200 MG COM CT BL AL PLAS INC X 20,ARRITMIA
AMIODARONA,1040800680035,ANGYTON,200 MG COM CX BL AL PLAS INC X 500 (EMB HOSP),ARRITMIA
AMIODARONA,1097401070024,MIODON,100 MG COM REV CT BL AL PLAS INC X 30,ARRITMIA
AMIODARONA,1097401070075,MIODON,50 MG/ML SOL INJ  CT 50 AMP VD AMB X 3 ML,ARRITMIA
BACLOFENO,1037001110017,BACLOFEN,10 MG COM CT BL AL PLAS INC X 20,DOR MUSCULAR
BACLOFENO,1037006130016,BACLOFENO,10 MG COM CT BL AL PLAS INC X 20,DOR MUSCULAR
BACLOFENO,1006800590011,LIORESAL,10 MG COM CT BL AL PLAS INC  X 20,DOR MUSCULAR
BACLOFENO,1049713960025,BACLON,10 MG COM CT BL AL PLAS INC X 20,DOR MUSCULAR
BACLOFENO,1049713850025,BACLOFENO,10 MG COM CT BL AL PLAS INC X 20,DOR MUSCULAR
BENZOATO DE RIZATRIPTANA,1002900140064,MAXALT,10 MG COM REV CT BL AL AL X 2,DOR DE CABEÇA
BENZOATO DE SÓDIO,1565100510010,EACA BALSÂMICO,XPE CT FR VD AMB X 100 ML,TOSSE
BESILATO DE ATRACÚRIO,1140200700058,BESILATO DE ATRACÚRIO,10 MG/ML SOL INJ IV CX 25 AMP VD INC X 5 ML (EMB HOSP),DOR MUSCULAR
BESILATO DE ATRACÚRIO,1140200700023,BESILATO DE ATRACÚRIO,"10 MG/ML SOL INJ IV CX 25 AMP VD INC X 2,5 ML (EMB HOSP)",DOR MUSCULAR
BESILATO DE ATRACÚRIO,1010701930023,TRACRIUM,"10 MG/ML SOL INJ CT 5 AMP VD INC X 2,5 ML",DOR MUSCULAR
BESILATO DE ATRACÚRIO,1010701930015,TRACRIUM,10 MG/ML SOL INJ CT 5 AMP VD INC X 5 ML,DOR MUSCULAR
BESILATO DE ATRACÚRIO,1029801350089,TRACUR,"10 MG/ML SOL INJ CX 25 AMP VD INC X 2,5 ML",DOR MUSCULAR
BESILATO DE ATRACÚRIO,1029801350070,TRACUR,10 MG/ML SOL INJ CX 25 AMP VD INC X 5 ML,DOR MUSCULAR
BESILATO DE ATRACÚRIO,1029801350011,TRACUR,"10 MG/ML SOL INJ CX 05 AMP VD AMB X 2,5 ML",DOR MUSCULAR
BESILATO DE ATRACÚRIO,1029801350021,TRACUR,10 MG/ML SOL INJ CX 05 AMP VD AMB X 5 ML,DOR MUSCULAR
BESILATO DE CISATRACÚRIO,1010702130012,NIMBIUM, 2MG/ML SOL INJ CT 5 AMP VD INC X 5 ML ( REST HOSP),DOR MUSCULAR
BESILATO DE CISATRACÚRIO,1010702130020,NIMBIUM, 2MG/ML SOL INJ CT 5 AMP VD INC X 10 ML (REST HOSP),DOR MUSCULAR
BESILATO DE CISATRACÚRIO,1029804040013,CIS,2 MG/ML SOL INJ IV CT 5 AMP VD TRANS X 5 ML ,DOR MUSCULAR
BESILATO DE CISATRACÚRIO,1029804040021,CIS,2 MG/ML SOL INJ IV CX 20 AMP VD TRANS X 5 ML,DOR MUSCULAR
BESILATO DE CISATRACÚRIO,1029804040031,CIS,2 MG/ML SOL INJ IV CT 5 AMP VD TRANS X 10 ML,DOR MUSCULAR
BESILATO DE CISATRACÚRIO,1029804040048,CIS,2 MG/ML SOL INJ IV CX 20 AMP VD TRANS X 10 ML,DOR MUSCULAR
BETAEPOETINA-METOXIPOLIETILENOGLICOL,1010006540107,MIRCERA,100 MCG/0.3 ML SOL INJ CT SER VD INC PREENCH X 0.3ML,ANEMIA
BETAEPOETINA-METOXIPOLIETILENOGLICOL,1010006540204,MIRCERA,"120 MCG / 0,3 ML SOL INJ CT SER VD INC PREENCH X 0,3 ML",ANEMIA
BETAEPOETINA-METOXIPOLIETILENOGLICOL,1010006540115,MIRCERA,150 MCG/0.3 ML SOL INJ CT SER VD INC PREENCH X 0.3ML,ANEMIA
BETAEPOETINA-METOXIPOLIETILENOGLICOL,1010006540123,MIRCERA,200 MCG/0.3 ML SOL INJ CT SER VD INC PREENCH X 0.3 ML,ANEMIA
BETAEPOETINA-METOXIPOLIETILENOGLICOL,1010006540093,MIRCERA,75 MCG/0.3 ML SOL INJ CT SER VD PREENCH X 0.3ML,ANEMIA
BETAEPOETINA-METOXIPOLIETILENOGLICOL,1010006540212,MIRCERA,"360 MCG / 0,6 ML SOL INJ CT SER VD INC PREENCH X 0,6 ML",ANEMIA
BETAEPOETINA-METOXIPOLIETILENOGLICOL,1010006540085,MIRCERA,50 MCG/0.3 ML SOL INJ CT SER PREENCH X 0.3 ML,ANEMIA
BETAISTINA,1011801570094,LABIRIN,16 MG COM CT 2 BL AL PLAS INC X 15,TONTURA
